Gene_id	GO_id
TRINITY_DN7052_c0_g1	GO:0030686;GO:0005730;GO:0005654;GO:0005524;GO:0005525;GO:0003924;GO:0003723;GO:0034511;GO:0000479;GO:0000462;GO:0006364
TRINITY_DN13637_c0_g1	GO:0000243;GO:0016607;GO:0005634;GO:0000974;GO:0005681;GO:0071004;GO:0089701;GO:0070742;GO:0019899;GO:0008187;GO:0030628;GO:0000398;GO:0048025;GO:0031397;GO:0033120;GO:0008380
TRINITY_DN12815_c0_g1	GO:0005634;GO:0030154;GO:0045893;GO:0007283
TRINITY_DN12116_c0_g1	GO:0000781;GO:0005737;GO:0005829;GO:0005794;GO:0000139;GO:0097431;GO:0016604;GO:0000784;GO:0031965;GO:0005643;GO:0005654;GO:0005634;GO:0000242;GO:0042393;GO:0003950;GO:1990404;GO:0008270;GO:0051301;GO:0031670;GO:0007052;GO:0051028;GO:1904908;GO:1904357;GO:1904743;GO:0018105;GO:0018107;GO:0090263;GO:0051973;GO:1904355;GO:0032212;GO:0045944;GO:0006471;GO:0070213;GO:0070198;GO:0070212;GO:0000209;GO:0015031;GO:0032210;GO:0051225;GO:0016055
TRINITY_DN6436_c0_g1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN13511_c0_g1	GO:0016021;GO:0005886;GO:0005229;GO:0006821
TRINITY_DN4298_c0_g1	GO:0005677;GO:0000793;GO:0001650;GO:0005654;GO:0005634;GO:0016589;GO:0031213;GO:0005524;GO:0016887;GO:0003677;GO:0008094;GO:0004386;GO:0031491;GO:0043044;GO:1990830;GO:0034080;GO:0006338;GO:0000183;GO:0006352;GO:0006334;GO:0016584;GO:0045815;GO:0045944;GO:0006357
TRINITY_DN9685_c0_g1	GO:0031464;GO:0005737;GO:0005634;GO:0046872;GO:0043161;GO:0016567
TRINITY_DN8046_c0_g1	GO:0016282;GO:0043614;GO:0043024;GO:0003723;GO:0003743;GO:0071456;GO:0001731
TRINITY_DN6787_c0_g1	GO:0005794;GO:0035267;GO:0005654;GO:0005634;GO:0000125;GO:0000124;GO:0030914;GO:0000812;GO:0033276;GO:0003712;GO:1904837;GO:0006281;GO:0016573;GO:0016578;GO:0043968;GO:0043967;GO:0016579;GO:0006355
TRINITY_DN6000_c0_g1	GO:0005634;GO:0031490;GO:0042393;GO:0006355
TRINITY_DN4909_c0_g1	GO:0004190;GO:0005524;GO:0003676;GO:0008270;GO:0015074
TRINITY_DN10714_c0_g1	GO:0005829;GO:0012505;GO:0005783;GO:0005789;GO:0016021;GO:0003841;GO:0016746;GO:0035965;GO:0016024;GO:0007275;GO:0036149
TRINITY_DN12085_c0_g1	GO:0016604;GO:0000790;GO:0005654;GO:0005634;GO:0003677;GO:0003700;GO:0000981;GO:0046982;GO:0030154;GO:0009880;GO:0030324;GO:0000122;GO:0007399;GO:0045944;GO:0006357
TRINITY_DN6946_c0_g1	GO:0005840;GO:0046872;GO:0003735;GO:0006412
TRINITY_DN13509_c0_g1	GO:0005576;GO:0016020
TRINITY_DN3307_c0_g1	GO:0032420;GO:0004096;GO:0020037;GO:0007605
TRINITY_DN3127_c0_g1	GO:0016021;GO:0047372;GO:0004620;GO:0052651;GO:0006660;GO:1905344
TRINITY_DN7330_c0_g1	GO:0005623;GO:0005938;GO:0099738;GO:0005813;GO:0005737;GO:0005829;GO:0097575;GO:0016328;GO:0097431;GO:0032991;GO:0070840;GO:0001965;GO:0005092;GO:0042802;GO:0000166;GO:0008022;GO:0019904;GO:0043621;GO:0051301;GO:0000132;GO:0007186;GO:0051661;GO:0007052;GO:1904778;GO:1905832;GO:0031291;GO:0060236
TRINITY_DN7649_c0_g1	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0006511
TRINITY_DN7350_c0_g1	GO:0009941;GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0010287;GO:0016168;GO:0009768;GO:0018298;GO:0009637;GO:0010218;GO:0009416
TRINITY_DN9960_c0_g1	GO:0005783;GO:0005576;GO:0005811;GO:0016020;GO:1904724;GO:0008168;GO:0032259;GO:0043312
TRINITY_DN10837_c0_g1	GO:0044297;GO:0005737;GO:0005856;GO:0005829;GO:0001650;GO:0030027;GO:0030496;GO:0043005;GO:0005654;GO:0005634;GO:0005886;GO:0036312;GO:0004725;GO:0001933;GO:0035335;GO:0006470;GO:0014066
TRINITY_DN8083_c0_g1	GO:0005737;GO:0070062;GO:0071204;GO:0062153;GO:0003677;GO:0035198;GO:0003723;GO:0048598;GO:0008544;GO:1990428;GO:0006397;GO:0048255;GO:2000773;GO:0017148;GO:0008380;GO:0050658;GO:0051031
TRINITY_DN3192_c0_g1	GO:0005744;GO:0030150
TRINITY_DN3187_c0_g1	GO:0005634;GO:0005681;GO:0003729;GO:0000245
TRINITY_DN12744_c0_g1	GO:0005737;GO:0005844;GO:0031370;GO:0008143;GO:0043621;GO:0031047;GO:0006397;GO:0048255;GO:0060212;GO:1900153;GO:0060213;GO:0006417;GO:0006412
TRINITY_DN9871_c0_g1	GO:0005737;GO:0005829;GO:0005850;GO:0005525;GO:0003924;GO:0003743;GO:0001731;GO:0045903
TRINITY_DN8215_c0_g1	GO:0016459;GO:0032982;GO:0003779;GO:0005524;GO:0003774
TRINITY_DN4673_c0_g1	GO:0005654;GO:0005634;GO:0005681;GO:0046872;GO:0003729;GO:0006915;GO:0043065;GO:0000381;GO:0000245
TRINITY_DN4375_c0_g1	GO:0005737;GO:0005856;GO:0031514;GO:0030154;GO:0051321;GO:0007275;GO:0007283
TRINITY_DN13376_c0_g1	GO:0005576
TRINITY_DN298_c0_g1	GO:0005930;GO:0005814;GO:0036064;GO:0005929;GO:0003341;GO:0007368;GO:0036158;GO:1902017
TRINITY_DN12111_c0_g1	GO:0046872;GO:0045824
TRINITY_DN13921_c0_g1	GO:0005634;GO:0035861;GO:0019899;GO:1903775;GO:2001173
TRINITY_DN4680_c0_g1	GO:0005509
TRINITY_DN4370_c0_g1	GO:0010008;GO:0005096;GO:0046872;GO:1990090;GO:0032456
TRINITY_DN9520_c0_g1	GO:0030054;GO:0005813;GO:0005737;GO:0051959;GO:0001965;GO:0005085;GO:0008017;GO:0003383;GO:0031122;GO:0030705;GO:0001841;GO:0007264;GO:0016055
TRINITY_DN1301_c0_g1	GO:0005788;GO:0005789;GO:0005794;GO:0000139;GO:0005795;GO:0016021;GO:0004252;GO:0036500;GO:0044267;GO:0008203;GO:0030968;GO:0007040;GO:0031293;GO:0043687;GO:0006606;GO:0006508;GO:0045540;GO:0060627;GO:0034976
TRINITY_DN12883_c0_g1	GO:0005737;GO:0005634;GO:0005886;GO:0003723
TRINITY_DN3969_c0_g1	GO:0016324;GO:0016471;GO:0042626;GO:1902600
TRINITY_DN6737_c0_g1	GO:0005634;GO:0000159;GO:0019888;GO:0007165
TRINITY_DN133_c0_g1	GO:0005737;GO:0005829;GO:0009536;GO:0003755;GO:0061077;GO:0000413
TRINITY_DN10424_c0_g1	GO:0005912;GO:0005911;GO:0005737;GO:0030425;GO:0043005;GO:0005634;GO:0043204;GO:0005886;GO:0014069;GO:0008013;GO:0045296;GO:0098609;GO:0007043;GO:0060997;GO:0007612;GO:0001763;GO:0060828;GO:0048167;GO:0050808
TRINITY_DN10514_c0_g1	GO:0003723;GO:0008173;GO:0006396
TRINITY_DN6703_c0_g1	GO:0005737;GO:0016020;GO:0005634;GO:0001228;GO:0003723;GO:0000978;GO:0010628;GO:0045944;GO:0045893;GO:0006351
TRINITY_DN3808_c0_g1	GO:0005798;GO:0016021;GO:0055037;GO:0008201;GO:0004867;GO:0046914;GO:0007399
TRINITY_DN9497_c0_g1	GO:0005829;GO:0031901;GO:0005793;GO:0016021;GO:0016020;GO:0030670;GO:0052658;GO:0004445;GO:0046872;GO:0004439;GO:0030317;GO:0001701;GO:0046855;GO:0046856;GO:0070613;GO:0007165;GO:0007283
TRINITY_DN5004_c0_g1	
TRINITY_DN8532_c0_g1	GO:0071568;GO:1990592
TRINITY_DN183_c0_g1	GO:0016021;GO:0005784
TRINITY_DN7552_c0_g1	
TRINITY_DN12756_c0_g1	GO:0097208;GO:0097233;GO:0005615;GO:0016021;GO:0043231;GO:0097232;GO:0005886;GO:0005524;GO:0016887;GO:0042626;GO:0005319;GO:0044267;GO:0006869;GO:0042493;GO:0051384;GO:0055085
TRINITY_DN3190_c0_g1	GO:0046872;GO:0006915
TRINITY_DN8878_c0_g1	GO:0005737;GO:0005840;GO:0003735;GO:0006412
TRINITY_DN4226_c0_g1	GO:0005853;GO:0005634;GO:0003677;GO:0003746
TRINITY_DN12290_c0_g1	GO:0005739
TRINITY_DN4349_c0_g1	GO:0005623;GO:0005783;GO:0016021;GO:0005886;GO:0005262;GO:0015275;GO:0098703;GO:0006816
TRINITY_DN395_c0_g1	GO:0030054;GO:0005856;GO:0000139;GO:0016021;GO:0150051;GO:0017134
TRINITY_DN3789_c0_g1	GO:0022625;GO:0005634;GO:0070180;GO:0003735;GO:0002181;GO:0000027
TRINITY_DN4383_c0_g1	
TRINITY_DN13249_c0_g1	GO:0005929;GO:0005576;GO:0060271;GO:0003341;GO:0007368;GO:0060287
TRINITY_DN8717_c0_g1	GO:0030424;GO:0034703;GO:0005886;GO:0005261;GO:0055080;GO:0034220
TRINITY_DN8469_c0_g1	GO:0005814;GO:0005813;GO:0097539;GO:0005829;GO:0005615;GO:0043231;GO:0005654;GO:0051301;GO:0097711;GO:0060271;GO:0006281;GO:0000086;GO:0010389
TRINITY_DN8626_c0_g1	GO:0016021;GO:0005743;GO:0070469;GO:0008137
TRINITY_DN4643_c0_g1	GO:0005737;GO:0005634;GO:0070530;GO:0046872;GO:0004843;GO:0036459;GO:0007420;GO:0016477;GO:0021551;GO:0007010;GO:0030177;GO:0071947;GO:0035523;GO:1990168;GO:0070536;GO:0022604;GO:0016055
TRINITY_DN11792_c0_g1	GO:0005794;GO:0005730;GO:0005654;GO:0005634;GO:0003700;GO:0046872;GO:0003714;GO:0030154;GO:0045892
TRINITY_DN3205_c0_g1	GO:0005604;GO:0005938;GO:0030054;GO:0032154;GO:0062023;GO:0070062;GO:0005509;GO:0050839;GO:0005201;GO:0042803;GO:0038023;GO:0007049;GO:0051301;GO:0007157;GO:0007156;GO:0009617;GO:0007601
TRINITY_DN7208_c0_g1	GO:0022624;GO:0030234;GO:0042176
TRINITY_DN5941_c0_g1	GO:0005576;GO:0042151;GO:0015066
TRINITY_DN8553_c0_g1	GO:0005737
TRINITY_DN4809_c0_g1	GO:0002080;GO:0097541;GO:0005930;GO:0005814;GO:0005813;GO:0036064;GO:0097546;GO:0097542;GO:0005929;GO:0005737;GO:0030992;GO:0060091;GO:0031514;GO:0097730;GO:0002081;GO:0032391;GO:0036126;GO:0005802;GO:0019894;GO:0009887;GO:0009952;GO:0007420;GO:0055007;GO:0060411;GO:0060271;GO:0090102;GO:0031122;GO:0007368;GO:0009953;GO:0042733;GO:0001886;GO:0036334;GO:0008544;GO:0001654;GO:0048853;GO:0007507;GO:0060914;GO:0060122;GO:0042073;GO:0001822;GO:0060173;GO:0001889;GO:0030324;GO:0060426;GO:0050680;GO:0007399;GO:0061351;GO:1905515;GO:0007219;GO:0031016;GO:0043568;GO:1903929;GO:0008104;GO:2000785;GO:1902017;GO:0045598;GO:0060259;GO:0042487;GO:0070613;GO:0034405;GO:0007224;GO:0007288;GO:0007290;GO:0021513;GO:0021537
TRINITY_DN5461_c0_g1	GO:0005737;GO:0005829;GO:0005758;GO:0005739;GO:0005634;GO:0036126;GO:0097226;GO:0004017;GO:0005524;GO:0046083;GO:0006172;GO:0046033;GO:0046034;GO:0007420;GO:0046060;GO:0001889;GO:0006119;GO:0097066
TRINITY_DN12279_c0_g1	GO:0031410;GO:0005794;GO:0005886;GO:0005096;GO:0017137;GO:0090630;GO:0007030;GO:0006886;GO:0048227;GO:0043547;GO:1903358;GO:0035526;GO:0019068
TRINITY_DN9555_c0_g1	GO:0005759;GO:0003870;GO:0030170;GO:0006782
TRINITY_DN11345_c0_g1	GO:0033503;GO:0005730;GO:0005654;GO:0005634;GO:0000151;GO:0003682;GO:0042393;GO:0046872;GO:0003730;GO:0002039;GO:0003713;GO:0031625;GO:0004842;GO:0033523;GO:0010390;GO:0030336;GO:1900364;GO:2001168;GO:0031062;GO:0045893;GO:0000209;GO:0016567;GO:0006355;GO:0006511
TRINITY_DN7746_c0_g1	GO:0005694;GO:0005737;GO:0005829;GO:0005634;GO:0016591;GO:0043138;GO:0005524;GO:0003678;GO:0009378;GO:0042802;GO:0003676;GO:0000993;GO:0051301;GO:0072757;GO:0035690;GO:0051304;GO:0032508;GO:0006310;GO:0006281;GO:0006260;GO:0006268;GO:0000724;GO:0000278;GO:2000042;GO:0034244;GO:1990414
TRINITY_DN8704_c0_g1	GO:0005829;GO:0005634;GO:0008168;GO:0046547;GO:1990748;GO:0032259
TRINITY_DN5758_c0_g1	GO:0005634;GO:0007049
TRINITY_DN12055_c0_g1	GO:0030424;GO:0070852;GO:0005737;GO:0030425;GO:0005739;GO:0005634;GO:0051087;GO:0030544;GO:0070628;GO:0090084;GO:0006457
TRINITY_DN2955_c0_g1	GO:0005768;GO:0016021;GO:0033179;GO:0016471;GO:0008553;GO:0046961;GO:1902600
TRINITY_DN12213_c0_g1	GO:0005737;GO:0016020
TRINITY_DN7912_c0_g1	GO:0005887;GO:0050885
TRINITY_DN73_c0_g1	GO:0005623;GO:0005813;GO:0010008;GO:0005871;GO:0005874;GO:0030496;GO:0032588;GO:0005524;GO:0016887;GO:0008017;GO:0003777;GO:0007049;GO:0051301;GO:0008333;GO:0043001;GO:0006886;GO:0032438;GO:0007018;GO:0072383;GO:0032465;GO:0035459
TRINITY_DN5182_c0_g1	GO:0071013;GO:0009986;GO:0005813;GO:0000777;GO:0070937;GO:0036464;GO:0032839;GO:0098577;GO:0000776;GO:0016020;GO:0030496;GO:0072686;GO:1990498;GO:1990023;GO:0000228;GO:0016363;GO:0016607;GO:0005654;GO:0005634;GO:0032991;GO:1990904;GO:0000922;GO:0005697;GO:0003779;GO:0005524;GO:0003682;GO:0031490;GO:0003677;GO:0003690;GO:0003725;GO:0042802;GO:0003730;GO:0008143;GO:0017130;GO:0034046;GO:0036002;GO:1990841;GO:0044877;GO:0043021;GO:0003723;GO:0099122;GO:0000978;GO:0000993;GO:1990837;GO:0003697;GO:0003727;GO:0017069;GO:0070034;GO:0001097;GO:0003714;GO:1990845;GO:0055013;GO:0007049;GO:0051301;GO:0071385;GO:1990830;GO:0006325;GO:0032922;GO:0070934;GO:0098963;GO:0009048;GO:0051457;GO:0000398;GO:0048255;GO:0033673;GO:2000737;GO:0032211;GO:0000122;GO:0034244;GO:0001649;GO:1902425;GO:0090336;GO:2000373;GO:2000648;GO:0045944;GO:1902889;GO:0000381;GO:1902275;GO:0007346;GO:1901673;GO:1990280;GO:0016070;GO:0006396;GO:0016032
TRINITY_DN12891_c0_g1	GO:0016021;GO:0005743;GO:0070469;GO:0008137;GO:0042773
TRINITY_DN1207_c0_g1	GO:0005737;GO:0005815;GO:0030496;GO:0000922;GO:0019900;GO:0007049;GO:0051301;GO:0007346
TRINITY_DN7722_c0_g1	GO:0036464;GO:0010494;GO:0005829;GO:0005634;GO:0043186;GO:0000932;GO:0019034;GO:0032574;GO:0005524;GO:0003723;GO:0061158;GO:0051607;GO:0035195;GO:0035279;GO:0010526;GO:0061014;GO:0035194;GO:0150011
TRINITY_DN13713_c0_g1	GO:0005737;GO:0005874;GO:0005525;GO:0005200;GO:0007017
TRINITY_DN7404_c0_g1	GO:1990907;GO:0005654;GO:0005634;GO:0005667;GO:0003682;GO:0000981;GO:0070491;GO:0003714;GO:1990830;GO:0090090;GO:0000122;GO:0045892;GO:0016055
TRINITY_DN8019_c0_g1	GO:0046872
TRINITY_DN10802_c0_g1	GO:0005654;GO:0005634;GO:0005681;GO:0003723;GO:0030855;GO:0000398;GO:0006396;GO:0008380
TRINITY_DN9733_c0_g1	GO:0005576;GO:0016020;GO:0044218;GO:0042742;GO:0045087
TRINITY_DN7765_c0_g1	GO:0005737;GO:0005654;GO:0005634;GO:0051607;GO:0045087
TRINITY_DN7493_c0_g1	GO:0005829;GO:0005634;GO:0019005;GO:0000086;GO:0016567;GO:0051726;GO:0031146
TRINITY_DN14051_c0_g1	GO:0005615;GO:1905286;GO:0005509;GO:0004252;GO:0007596;GO:0002690;GO:0010641;GO:0050927;GO:0051897;GO:0016485
TRINITY_DN13161_c0_g1	GO:0016021;GO:0005886;GO:0004935
TRINITY_DN12684_c0_g1	GO:0022627;GO:0003735
TRINITY_DN10460_c0_g1	GO:0005654;GO:1990904;GO:0003723;GO:0006396
TRINITY_DN12987_c0_g1	GO:0003779;GO:0071933;GO:0008083;GO:0034316
TRINITY_DN4618_c0_g1	GO:0005829;GO:0043005;GO:0005654;GO:0005524;GO:0005509;GO:0005516;GO:0004683;GO:0004713;GO:0019722;GO:0061762;GO:0034614;GO:0000165;GO:1903599;GO:0001934;GO:0045893;GO:0046777;GO:0006468;GO:0045859
TRINITY_DN11976_c0_g1	GO:0005737;GO:0005876;GO:0000922;GO:0005524;GO:0008017;GO:0003777;GO:0007049;GO:0051301;GO:0007018
TRINITY_DN6687_c0_g1	GO:0005789;GO:0016021;GO:0005635;GO:0071786;GO:0006998;GO:0051292
TRINITY_DN7289_c0_g1	GO:0031463;GO:0031464;GO:0031465;GO:0031467;GO:0005737;GO:0005634;GO:0019005;GO:0061663;GO:0008270;GO:0043161;GO:0006513;GO:0045116;GO:0016567;GO:0031146
TRINITY_DN14192_c0_g1	GO:0005912;GO:0016323;GO:0005623;GO:0030054;GO:0005911;GO:0005737;GO:0030027;GO:0016020;GO:0005886;GO:0014069;GO:0098793;GO:0045202;GO:0046982;GO:0090630;GO:0033564;GO:0060561;GO:0016477;GO:0008283;GO:0098609;GO:0071679;GO:0060027;GO:0035089;GO:0000132;GO:0001736;GO:0045197;GO:0097475;GO:0045930;GO:0001764;GO:0098968;GO:0098887;GO:0050918;GO:0043065;GO:0043113;GO:0097120;GO:0014021;GO:0001944
TRINITY_DN6451_c0_g1	GO:0009368;GO:0005759;GO:0042645;GO:0005524;GO:0046872;GO:0051082;GO:0006457;GO:0051603
TRINITY_DN4609_c0_g1	GO:0005760;GO:0042645;GO:0005739;GO:0008408;GO:0008296;GO:0003677;GO:0003887;GO:0000166;GO:0045004;GO:0006261;GO:0006264;GO:0000001;GO:0030382
TRINITY_DN7280_c0_g1	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0005524;GO:0043027;GO:0000287;GO:0004672;GO:0019901;GO:0004674;GO:0004711;GO:0007049;GO:0007417;GO:0035556;GO:0043066;GO:0043154;GO:0018105;GO:0045597;GO:0030307;GO:0045944;GO:0006468;GO:0043620;GO:0043555;GO:0032496;GO:0007165;GO:0001501;GO:0002224
TRINITY_DN14112_c0_g1	
TRINITY_DN1110_c0_g1	GO:0016607;GO:0005654;GO:0005634;GO:0003729;GO:0003723;GO:1990825;GO:0031124;GO:0045292;GO:0006406;GO:0006397;GO:0000398;GO:0048025;GO:0000381;GO:0032868;GO:0006405;GO:0008380;GO:0000375
TRINITY_DN14775_c0_g1	GO:0005783;GO:0016491
TRINITY_DN14033_c0_g1	GO:0005730;GO:0005654;GO:0003723
TRINITY_DN6432_c0_g1	GO:0022627;GO:0003723;GO:0003735;GO:0000028;GO:0006412
TRINITY_DN7212_c0_g1	GO:1990716;GO:0005576;GO:0005874;GO:0031514;GO:1904158;GO:0003351
TRINITY_DN12633_c0_g1	GO:0005912;GO:0016323;GO:0005623;GO:0030054;GO:0005911;GO:0005737;GO:0030027;GO:0016020;GO:0005886;GO:0014069;GO:0098793;GO:0045202;GO:0046982;GO:0090630;GO:0033564;GO:0060561;GO:0016477;GO:0008283;GO:0098609;GO:0071679;GO:0060027;GO:0035089;GO:0000132;GO:0001736;GO:0045197;GO:0097475;GO:0045930;GO:0001764;GO:0098968;GO:0098887;GO:0050918;GO:0043065;GO:0043113;GO:0097120;GO:0014021;GO:0001944
TRINITY_DN11379_c0_g1	GO:0005737;GO:0046872;GO:0019902;GO:0031593;GO:0003723;GO:0061630;GO:0004842;GO:0000209
TRINITY_DN9748_c0_g1	GO:0080008;GO:0005730;GO:0032040;GO:0000462;GO:0016567
TRINITY_DN14125_c0_g1	GO:0005737;GO:0005829;GO:0070062;GO:0005576;GO:1904813;GO:0016020;GO:0005654;GO:0005634;GO:0034774;GO:0003677;GO:0003723;GO:0061630;GO:0004842;GO:0006284;GO:0030154;GO:0032922;GO:0016574;GO:0043312;GO:0098779;GO:1903955;GO:0031398;GO:0006513;GO:0000209;GO:0016567;GO:0006511
TRINITY_DN14005_c0_g1	GO:0035631;GO:0009898;GO:0005829;GO:0071797;GO:0046872;GO:0043130;GO:0031625;GO:0004842;GO:0023035;GO:0007249;GO:0043123;GO:0051092;GO:1903955;GO:0097039;GO:0000209;GO:0010803;GO:0050852
TRINITY_DN3754_c0_g1	GO:0036064;GO:0005737;GO:0005829;GO:0005769;GO:0005768;GO:0016604;GO:0005654;GO:0005634;GO:0019901;GO:0004725;GO:0060271;GO:0045022;GO:0032456;GO:0010633;GO:1903393;GO:2000643;GO:1903387;GO:0061357;GO:0015031;GO:0043162
TRINITY_DN14645_c0_g1	GO:0005829;GO:0070062;GO:0005765;GO:0044877;GO:0006457;GO:0007165;GO:0021762
TRINITY_DN5711_c0_g1	GO:0016021;GO:0009617
TRINITY_DN10755_c0_g1	GO:0016607;GO:0032991;GO:0046872
TRINITY_DN3409_c0_g1	GO:0009941;GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0010287;GO:0016168;GO:0046872;GO:0009768;GO:0018298;GO:0009416
TRINITY_DN1284_c0_g1	GO:0005694;GO:0042645;GO:0005739;GO:0005654;GO:0003677;GO:0003917;GO:0006260;GO:0006265
TRINITY_DN1445_c0_g1	GO:0044305;GO:0030054;GO:0031594;GO:0098688;GO:0005886;GO:0098793;GO:0048786;GO:0098831;GO:0042734;GO:0030672;GO:0043195;GO:0005509;GO:0005516;GO:0019992;GO:0005543;GO:0019905;GO:0017075;GO:0007268;GO:0061789;GO:0035556;GO:0031914;GO:0007528;GO:0099525;GO:0046928;GO:0035249;GO:0016081;GO:0016079;GO:0016188;GO:0016082
TRINITY_DN6262_c0_g1	GO:0030246
TRINITY_DN8068_c0_g1	GO:0043292;GO:0004364;GO:0006749
TRINITY_DN4619_c0_g1	GO:0005737;GO:0005829;GO:0005524;GO:0042802;GO:0000287;GO:0019901;GO:0004674;GO:0032147;GO:0038146;GO:0035556;GO:0007231;GO:0018107;GO:0010820;GO:0046777;GO:0006468;GO:0007346;GO:0023014;GO:0023016;GO:0031098
TRINITY_DN3888_c0_g1	GO:0005623;GO:0005783;GO:0042470;GO:0048471;GO:0033018;GO:0005524;GO:0051082;GO:0006880;GO:0006457;GO:0030433
TRINITY_DN3463_c0_g1	GO:0016282;GO:0033290;GO:0005852;GO:0098808;GO:0003743;GO:0002191;GO:0001732;GO:0006413
TRINITY_DN13540_c0_g1	GO:0005779;GO:0016020;GO:0005778;GO:0005777;GO:0000295;GO:0015217;GO:0080122;GO:0005347;GO:0051087;GO:0015228;GO:0015230;GO:0044610;GO:0051724;GO:0015867;GO:0001561;GO:0006635;GO:0015908
TRINITY_DN10064_c0_g1	GO:0046872;GO:0004842;GO:0048856;GO:0035904;GO:0003170;GO:0070534;GO:0003281
TRINITY_DN10428_c0_g1	GO:0016021
TRINITY_DN3505_c0_g1	GO:0001669;GO:0015629;GO:0005912;GO:0016342;GO:0030054;GO:0005911;GO:0005737;GO:0016600;GO:0014704;GO:0043231;GO:0030027;GO:0005886;GO:0005915;GO:0051015;GO:0008013;GO:0045296;GO:0045295;GO:0042802;GO:0044877;GO:0005198;GO:0017166;GO:0007568;GO:0043297;GO:0031103;GO:0034613;GO:0071681;GO:0090136;GO:0007163;GO:0016264;GO:0008584;GO:0043066;GO:2000146;GO:2001240;GO:2001045;GO:0007406;GO:0042475;GO:0001541;GO:2001241;GO:0045880;GO:0042127;GO:0043627
TRINITY_DN13079_c0_g1	GO:0030424;GO:0030054;GO:0005737;GO:0005829;GO:0043197;GO:0098978;GO:0016020;GO:0005886;GO:0014069;GO:0099092;GO:0032991;GO:0098685;GO:0005524;GO:0019899;GO:0005096;GO:0005085;GO:0004674;GO:0005089;GO:0030036;GO:0090630;GO:0007420;GO:0071222;GO:0060216;GO:0048041;GO:0048872;GO:0042472;GO:0065002;GO:0030216;GO:0050804;GO:0060313;GO:0030336;GO:0002692;GO:0050728;GO:0043314;GO:2000378;GO:0060268;GO:0050885;GO:0048008;GO:0050766;GO:0046777;GO:0051726;GO:0051171;GO:0035023;GO:0043114;GO:0003014;GO:0032496;GO:0007264
TRINITY_DN12737_c0_g1	GO:0005858;GO:0005929;GO:0005829;GO:0030286;GO:0036156;GO:0005874;GO:0005524;GO:0008569;GO:0005509;GO:0045505;GO:0051959;GO:0003777;GO:0003341;GO:0060285;GO:0036159;GO:0007018
TRINITY_DN11360_c0_g1	GO:0016593;GO:0005634;GO:0000993;GO:0007049;GO:0071222;GO:0001711;GO:0033523;GO:0010390;GO:0006378;GO:0043066;GO:0008285;GO:0050680;GO:0048147;GO:2000134;GO:0045638;GO:0000122;GO:1902808;GO:0031442;GO:0045944;GO:0032968;GO:0030177;GO:0031648;GO:0034402;GO:0001558;GO:0006357;GO:0019827;GO:0006368;GO:0016055
TRINITY_DN7014_c0_g1	GO:0005737;GO:0036464;GO:0005829;GO:0030027;GO:0005654;GO:0005634;GO:0005886;GO:0038023;GO:0045184;GO:0090090;GO:0010633;GO:0050680;GO:0007165;GO:0016055
TRINITY_DN8168_c0_g1	GO:0015629;GO:0005737;GO:0005856;GO:0005794;GO:0016020;GO:0005874;GO:0005886;GO:0032587;GO:0003779;GO:0051015;GO:0016887;GO:0045296;GO:0005509;GO:0051011;GO:0003723;GO:0005198;GO:0043001;GO:0045104;GO:0045773;GO:0030177;GO:0030334;GO:0010632;GO:0051893;GO:0032886;GO:0150011;GO:0016055;GO:0042060
TRINITY_DN10404_c0_g1	GO:0016324;GO:0009925;GO:0005903;GO:0043292;GO:0005737;GO:0005829;GO:0005925;GO:0030056;GO:0045111;GO:0016020;GO:0048471;GO:0042383;GO:0016528;GO:0003779;GO:0030506;GO:0008092;GO:0047485;GO:0005200;GO:0008307;GO:0005198;GO:0031581;GO:0045104;GO:0007584;GO:0042060
TRINITY_DN13601_c0_g1	GO:0005829;GO:0005769;GO:0005768;GO:0010008;GO:0043231;GO:0044354;GO:0016020;GO:0030904;GO:0046872;GO:1901981;GO:0017137;GO:0006897;GO:0016197;GO:0034058;GO:0090160;GO:0048549;GO:0042147
TRINITY_DN3597_c0_g1	GO:0005887;GO:0005509;GO:0007155;GO:0007156
TRINITY_DN11801_c0_g1	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0009765;GO:0018298
TRINITY_DN8991_c0_g1	GO:0005516
TRINITY_DN6761_c0_g1	GO:0005743;GO:0004129;GO:0046872
TRINITY_DN14647_c0_g1	GO:0000794;GO:0005829;GO:0070062;GO:0005576;GO:0031674;GO:0031430;GO:0030017;GO:0005865;GO:0030018;GO:0051015;GO:0042805;GO:0005524;GO:0005509;GO:0005516;GO:0019899;GO:0042802;GO:0051371;GO:0002020;GO:0019901;GO:0043621;GO:0004674;GO:0004713;GO:0008307;GO:0097493;GO:0031433;GO:0007015;GO:0060048;GO:0048739;GO:0003300;GO:0055008;GO:0055003;GO:0035995;GO:0007076;GO:0006936;GO:0030049;GO:0002576;GO:0010628;GO:0050714;GO:0010737;GO:0050790;GO:0045859;GO:0051592;GO:0045214;GO:0048769;GO:0030241;GO:0030240;GO:0006941;GO:0071688
